fight_id,event_name,fight_date,weight_class,winner,win_method,detail,round,end_time,referee,city,state,country,title_bout
513,UFC 56: Full Force,"November 19, 2005",Welterweight Bout,Nick Thompson,Decision - Unanimous,Nelson Hamilton27 - 30.Cecil Peoples27 - 30.Jeff Mullen27 - 30.,3,5:00,Steve Mazzagatti,Las Vegas,Nevada,USA,False
514,UFC 56: Full Force,"November 19, 2005",Welterweight Bout,Thiago Alves,KO/TKO,Punches to Head From Mount,1,2:25,Mario Yamasaki,Las Vegas,Nevada,USA,False
515,UFC 56: Full Force,"November 19, 2005",Light Heavyweight Bout,Sam Hoger,Submission,Rear Naked Choke,2,2:05,Herb Dean,Las Vegas,Nevada,USA,False
516,UFC 56: Full Force,"November 19, 2005",Middleweight Bout,Jeremy Horn,Decision - Unanimous,Nelson Hamilton28 - 29.Marcos Rosales28 - 29.Glenn Trowbridge28 - 29.,3,5:00,Mario Yamasaki,Las Vegas,Nevada,USA,False
517,UFC 56: Full Force,"November 19, 2005",Welterweight Bout,Georges St-Pierre,KO/TKO,Elbows to Head From Guard,2,2:53,Herb Dean,Las Vegas,Nevada,USA,False
518,UFC 56: Full Force,"November 19, 2005",Welterweight Bout,Matt Hughes,Submission,Kimura From Side Control,1,3:28,John McCarthy,Las Vegas,Nevada,USA,False
519,UFC 56: Full Force,"November 19, 2005",Heavyweight Bout,Gabriel Gonzaga,KO/TKO,Punch to Head At Distance,3,4:39,Herb Dean,Las Vegas,Nevada,USA,False
520,UFC 56: Full Force,"November 19, 2005",UFC Middleweight Title Bout,Rich Franklin,KO/TKO,Punch to Head At Distance,1,2:34,John McCarthy,Las Vegas,Nevada,USA,True
521,UFC Fight Night 3,"January 16, 2006",Welterweight Bout,Jason Von Flue,Submission,"Von Flue Choke From Side Control
      Technical Submission",3,1:17,Steve Mazzagatti,Las Vegas,Nevada,USA,False
522,UFC Fight Night 3,"January 16, 2006",Welterweight Bout,Spencer Fisher,TKO - Doctor's Stoppage,Jaw Injury,1,5:00,John McCarthy,Las Vegas,Nevada,USA,False
523,UFC Fight Night 3,"January 16, 2006",Welterweight Bout,Duane Ludwig,KO/TKO,Punch to Head At Distance,1,0:06,Mario Yamasaki,Las Vegas,Nevada,USA,False
524,UFC Fight Night 3,"January 16, 2006",Welterweight Bout,Josh Neer,Submission,Triangle Choke From Bottom Guard,1,4:20,Herb Dean,Las Vegas,Nevada,USA,False
525,UFC Fight Night 3,"January 16, 2006",Middleweight Bout,Chris Leben,KO/TKO,Punch to Head At Distance,1,1:44,John McCarthy,Las Vegas,Nevada,USA,False
526,UFC Fight Night 3,"January 16, 2006",Welterweight Bout,Joshua Burkman,Submission,Guillotine Choke After Drop to Half Guard,1,1:07,Mario Yamasaki,Las Vegas,Nevada,USA,False
527,UFC Fight Night 3,"January 16, 2006",Light Heavyweight Bout,Stephan Bonnar,Submission,Kimura From Side Control,1,4:30,Herb Dean,Las Vegas,Nevada,USA,False
528,UFC Fight Night 3,"January 16, 2006",Heavyweight Bout,Tim Sylvia,Decision - Unanimous,Adalaide Byrd27 - 30.Cecil Peoples27 - 30.Dalby Shirley28 - 29.,3,5:00,John McCarthy,Las Vegas,Nevada,USA,False
529,UFC 57: Liddell vs Couture 3,"February 04, 2006",Light Heavyweight Bout,Keith Jardine,Decision - Unanimous,Nelson Hamilton28 - 29.Dalby Shirley28 - 29.Cecil Peoples28 - 29.,3,5:00,Steve Mazzagatti,Las Vegas,Nevada,USA,False
530,UFC 57: Liddell vs Couture 3,"February 04, 2006",Heavyweight Bout,Jeff Monson,Submission,"North-South Choke
      Technical Submission",1,4:35,Herb Dean,Las Vegas,Nevada,USA,False
531,UFC 57: Liddell vs Couture 3,"February 04, 2006",Heavyweight Bout,Paul Buentello,KO/TKO,Punches to Head From Side Control,2,2:27,John McCarthy,Las Vegas,Nevada,USA,False
532,UFC 57: Liddell vs Couture 3,"February 04, 2006",Light Heavyweight Bout,Alessio Sakara,Decision - Unanimous,Point Deducted: Illegal Elbows by SakaraAbe Belardo25 - 29.Cecil Peoples26 - 29.Jeff Mullen26 - 29.,3,5:00,Steve Mazzagatti,Las Vegas,Nevada,USA,False
533,UFC 57: Liddell vs Couture 3,"February 04, 2006",Welterweight Bout,Joe Riggs,Decision - Unanimous,Abe Belardo28 - 29.Tony Weeks27 - 30.Glenn Trowbridge28 - 29.,3,5:00,Mario Yamasaki,Las Vegas,Nevada,USA,False
534,UFC 57: Liddell vs Couture 3,"February 04, 2006",Light Heavyweight Bout,Renato Sobral,Submission,Rear Naked Choke,1,2:21,John McCarthy,Las Vegas,Nevada,USA,False
535,UFC 57: Liddell vs Couture 3,"February 04, 2006",Heavyweight Bout,Marcio Cruz,KO/TKO,Punches to Head From Half Guard,1,4:10,Herb Dean,Las Vegas,Nevada,USA,False
536,UFC 57: Liddell vs Couture 3,"February 04, 2006",Heavyweight Bout,Brandon Vera,KO/TKO,Kick to Head At Distance,1,1:25,Mario Yamasaki,Las Vegas,Nevada,USA,False
537,UFC 57: Liddell vs Couture 3,"February 04, 2006",UFC Light Heavyweight Title Bout,Chuck Liddell,KO/TKO,Punch to Head At Distance,2,1:28,John McCarthy,Las Vegas,Nevada,USA,True
538,UFC 58: USA vs Canada,"March 04, 2006",Heavyweight Bout,Tom Murphy,KO/TKO,Punches to Head From Guard,3,1:59,Yves Lavigne,Las Vegas,Nevada,USA,False
539,UFC 58: USA vs Canada,"March 04, 2006",Light Heavyweight Bout,Jason Lambert,Submission,Kimura From North South,1,1:54,Herb Dean,Las Vegas,Nevada,USA,False
540,UFC 58: USA vs Canada,"March 04, 2006",Lightweight Bout,Sam Stout,Decision - Split,Cecil Peoples28 - 29.Glenn Trowbridge29 - 28.Lester Griffin28 - 29.,3,5:00,Mario Yamasaki,Las Vegas,Nevada,USA,False
541,UFC 58: USA vs Canada,"March 04, 2006",Lightweight Bout,Mark Hominick,Submission,Triangle Choke From Bottom Guard,2,1:52,Mario Yamasaki,Las Vegas,Nevada,USA,False
542,UFC 58: USA vs Canada,"March 04, 2006",Middleweight Bout,Nate Marquardt,Decision - Unanimous,Marcos Rosales27 - 30.Glenn Trowbridge27 - 30.Lester Griffin27 - 30.,3,5:00,John McCarthy,Las Vegas,Nevada,USA,False
543,UFC 58: USA vs Canada,"March 04, 2006",Welterweight Bout,Georges St-Pierre,Decision - Split,Nelson Hamilton28 - 29.Cecil Peoples29 - 28.Marcos Rosales28 - 29.,3,5:00,Herb Dean,Las Vegas,Nevada,USA,False
544,UFC 58: USA vs Canada,"March 04, 2006",Middleweight Bout,Mike Swick,Submission,Guillotine Choke From Bottom Guard,1,2:09,Steve Mazzagatti,Las Vegas,Nevada,USA,False
545,UFC 58: USA vs Canada,"March 04, 2006",UFC Middleweight Title Bout,Rich Franklin,Decision - Unanimous,Nelson Hamilton43 - 50.Jeff Mullen42 - 50.Dalby Shirley42 - 50.,5,5:00,John McCarthy,Las Vegas,Nevada,USA,True
546,UFC Fight Night 4,"April 06, 2006",Middleweight Bout,Chael Sonnen,Decision - Unanimous,Nelson Hamilton27 - 30.Cecil Peoples27 - 30.Marcos Rosales27 - 30.,3,5:00,Steve Mazzagatti,Las Vegas,Nevada,USA,False
547,UFC Fight Night 4,"April 06, 2006",Welterweight Bout,Josh Koscheck,Submission,Rear Naked Choke,1,3:29,Herb Dean,Las Vegas,Nevada,USA,False
548,UFC Fight Night 4,"April 06, 2006",Heavyweight Bout,Dan Christison,Submission,Armbar From Bottom Guard,3,3:37,John McCarthy,Las Vegas,Nevada,USA,False
549,UFC Fight Night 4,"April 06, 2006",Welterweight Bout,Jon Fitch,Submission,Rear Naked Choke,2,4:57,Steve Mazzagatti,Las Vegas,Nevada,USA,False
550,UFC Fight Night 4,"April 06, 2006",Welterweight Bout,Luke Cummo,Decision - Unanimous,Abe Belardo27 - 30.Glenn Trowbridge27 - 30.Dave Hagen26 - 30.,3,5:00,Mario Yamasaki,Las Vegas,Nevada,USA,False
551,UFC Fight Night 4,"April 06, 2006",Middleweight Bout,Chris Leben,Decision - Unanimous,Cecil Peoples27 - 30.Marcos Rosales27 - 30.Raul Porrata27 - 30.,3,5:00,John McCarthy,Las Vegas,Nevada,USA,False
552,UFC Fight Night 4,"April 06, 2006",Welterweight Bout,Josh Neer,Decision - Unanimous,Nelson Hamilton28 - 29.Abe Belardo28 - 29.Dave Hagen28 - 29.,3,5:00,Herb Dean,Las Vegas,Nevada,USA,False
553,UFC Fight Night 4,"April 06, 2006",Light Heavyweight Bout,Rashad Evans,Decision - Split,Marcos Rosales27 - 30.Glenn Trowbridge28 - 29.Raul Porrata29 - 28.,3,5:00,Mario Yamasaki,Las Vegas,Nevada,USA,False
554,UFC Fight Night 4,"April 06, 2006",Light Heavyweight Bout,Stephan Bonnar,Decision - Unanimous,Nelson Hamilton28 - 29.Cecil Peoples28 - 29.Abe Belardo28 - 29.,3,5:00,John McCarthy,Las Vegas,Nevada,USA,False
555,UFC 59: Reality Check,"April 15, 2006",Welterweight Bout,Thiago Alves,KO/TKO,Punches to Head At Distance,1,2:54,Mario Yamasaki,Anaheim,California,USA,False
556,UFC 59: Reality Check,"April 15, 2006",Light Heavyweight Bout,Jason Lambert,KO/TKO,Punches to Head From Back Control,2,2:37,John McCarthy,Anaheim,California,USA,False
557,UFC 59: Reality Check,"April 15, 2006",Middleweight Bout,David Terrell,Submission,Rear Naked Choke,1,3:08,Marco Lopez,Anaheim,California,USA,False
558,UFC 59: Reality Check,"April 15, 2006",Welterweight Bout,Karo Parisyan,KO/TKO,"Punches to Head From Back Control
      Submission to Strikes",1,4:44,Mario Yamasaki,Anaheim,California,USA,False
559,UFC 59: Reality Check,"April 15, 2006",Heavyweight Bout,Jeff Monson,Decision - Split,Abe Belardo27 - 30.Alejandro Rochin29 - 28.Hector Hernandez28 - 29.,3,5:00,John McCarthy,Anaheim,California,USA,False
560,UFC 59: Reality Check,"April 15, 2006",Middleweight Bout,Evan Tanner,Submission,Triangle Choke After Drop to Guard,1,3:14,Herb Dean,Anaheim,California,USA,False
561,UFC 59: Reality Check,"April 15, 2006",Light Heavyweight Bout,Tito Ortiz,Decision - Split,Hector Hernandez29 - 28.Cecil Peoples27 - 29.Abe Belardo27 - 30.,3,5:00,John McCarthy,Anaheim,California,USA,False
562,UFC 59: Reality Check,"April 15, 2006",Welterweight Bout,Sean Sherk,Decision - Unanimous,Abe Belardo27 - 30.Cecil Peoples27 - 30.Alejandro Rochin27 - 30.,3,5:00,Marco Lopez,Anaheim,California,USA,False
563,UFC 59: Reality Check,"April 15, 2006",UFC Heavyweight Title Bout,Tim Sylvia,KO/TKO,Punch to Head At Distance,1,2:43,Herb Dean,Anaheim,California,USA,True
564,UFC 60: Hughes vs Gracie,"May 27, 2006",Lightweight Bout,Melvin Guillard,KO/TKO,Punch to Head At Distance,1,1:37,Mario Yamasaki,Los Angeles,California,USA,False
565,UFC 60: Hughes vs Gracie,"May 27, 2006",Heavyweight Bout,Gabriel Gonzaga,KO/TKO,Punch to Head At Distance,2,0:24,Steve Mazzagatti,Los Angeles,California,USA,False
566,UFC 60: Hughes vs Gracie,"May 27, 2006",Lightweight Bout,Spencer Fisher,KO/TKO,Flying Knee Head,2,1:43,John McCarthy,Los Angeles,California,USA,False
567,UFC 60: Hughes vs Gracie,"May 27, 2006",Middleweight Bout,Jeremy Horn,Submission,Armbar From Bottom Guard,2,1:17,Herb Dean,Los Angeles,California,USA,False
568,UFC 60: Hughes vs Gracie,"May 27, 2006",Middleweight Bout,Mike Swick,Submission,Guillotine Choke After Drop to Guard,1,2:19,Mario Yamasaki,Los Angeles,California,USA,False
569,UFC 60: Hughes vs Gracie,"May 27, 2006",Heavyweight Bout,Brandon Vera,Submission,Guillotine Choke From Bottom Guard,1,2:39,John McCarthy,Los Angeles,California,USA,False
570,UFC 60: Hughes vs Gracie,"May 27, 2006",Welterweight Bout,Diego Sanchez,Decision - Unanimous,Richard Bertrand27 - 30.Cecil Peoples28 - 29.Alejandro Rochin28 - 29.,3,5:00,Steve Mazzagatti,Los Angeles,California,USA,False
571,UFC 60: Hughes vs Gracie,"May 27, 2006",Light Heavyweight Bout,Dean Lister,Submission,Triangle Choke From Bottom Guard,1,2:20,Herb Dean,Los Angeles,California,USA,False
572,UFC 60: Hughes vs Gracie,"May 27, 2006",Catch Weight Bout,Matt Hughes,KO/TKO,Punches to Head From Back Control,1,4:39,John McCarthy,Los Angeles,California,USA,False
573,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006",Light Heavyweight Bout,Mike Nickels,Submission,Rear Naked Choke,1,3:10,Mario Yamasaki,Las Vegas,Nevada,USA,False
574,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006",Light Heavyweight Bout,Matt Hamill,KO/TKO,Elbows to Head From Guard,1,4:47,Yves Lavigne,Las Vegas,Nevada,USA,False
575,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006",Middleweight Bout,Luigi Fioravanti,KO/TKO,Punch to Head At Distance,1,4:15,Steve Mazzagatti,Las Vegas,Nevada,USA,False
576,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006",Middleweight Bout,Kalib Starnes,Submission,Rear Naked Choke,1,2:56,Mario Yamasaki,Las Vegas,Nevada,USA,False
577,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006",Middleweight Bout,Rory Singer,Submission,Triangle Choke From Bottom Guard,1,0:44,Yves Lavigne,Las Vegas,Nevada,USA,False
578,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006",Light Heavyweight Bout,Keith Jardine,Decision - Unanimous,Nelson Hamilton28 - 29.Lester Griffin28 - 29.Glenn Trowbridge28 - 29.,3,5:00,Mario Yamasaki,Las Vegas,Nevada,USA,False
579,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006",Ultimate Fighter 3 Middleweight Tournament Title Bout,Kendall Grove,Decision - Unanimous,Jeff Mullen28 - 29.Marcos Rosales28 - 29.Lester Griffin28 - 29.,3,5:00,Steve Mazzagatti,Las Vegas,Nevada,USA,True
580,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006",Ultimate Fighter 3 Light Heavyweight Tournament Title Bout,Michael Bisping,KO/TKO,Punches to Head In Clinch,2,4:14,John McCarthy,Las Vegas,Nevada,USA,True
581,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006",Lightweight Bout,Kenny Florian,Submission,Rear Naked Choke,1,1:46,John McCarthy,Las Vegas,Nevada,USA,False
582,UFC Fight Night 5,"June 28, 2006",Middleweight Bout,Jorge Santiago,KO/TKO,Knee to Head In Clinch,1,2:13,Mario Yamasaki,Las Vegas,Nevada,USA,False
583,UFC Fight Night 5,"June 28, 2006",Light Heavyweight Bout,Rob MacDonald,Submission,Armbar From Mount,1,4:01,Steve Mazzagatti,Las Vegas,Nevada,USA,False
584,UFC Fight Night 5,"June 28, 2006",Welterweight Bout,Jon Fitch,KO/TKO,"Kick to Head From Bottom Guard
      Upkick",2,4:37,Mario Yamasaki,Las Vegas,Nevada,USA,False
585,UFC Fight Night 5,"June 28, 2006",Light Heavyweight Bout,Jason Lambert,KO/TKO,Punches to Head On Ground,1,5:00,Herb Dean,Las Vegas,Nevada,USA,False
586,UFC Fight Night 5,"June 28, 2006",Welterweight Bout,Josh Koscheck,Decision - Unanimous,Nelson Hamilton27 - 30.Raul Porrata28 - 29.Dalby Shirley27 - 30.,3,5:00,John McCarthy,Las Vegas,Nevada,USA,False
587,UFC Fight Night 5,"June 28, 2006",Lightweight Bout,Mark Hominick,Decision - Unanimous,Dave Hagen28 - 29.Glenn Trowbridge28 - 29.Adalaide Byrd28 - 29.,3,5:00,Steve Mazzagatti,Las Vegas,Nevada,USA,False
588,UFC Fight Night 5,"June 28, 2006",Light Heavyweight Bout,Rashad Evans,Decision - Majority,Nelson Hamilton27 - 30.Cecil Peoples28 - 29.Dalby Shirley29 - 29.,3,5:00,Mario Yamasaki,Las Vegas,Nevada,USA,False
589,UFC Fight Night 5,"June 28, 2006",Middleweight Bout,Anderson Silva,KO/TKO,Punches to Head At Distance,1,0:49,John McCarthy,Las Vegas,Nevada,USA,False
590,UFC Fight Night 5,"June 28, 2006",Welterweight Bout,Jonathan Goulet,Decision - Majority,Dave Hagen27 - 30.Raul Porrata29 - 29.Glenn Trowbridge27 - 30.,3,5:00,Herb Dean,Las Vegas,Nevada,USA,False
591,UFC 61: Bitter Rivals,"July 08, 2006",Welterweight Bout,Drew Fickett,Submission,Rear Naked Choke,3,1:20,Steve Mazzagatti,Las Vegas,Nevada,USA,False
592,UFC 61: Bitter Rivals,"July 08, 2006",Heavyweight Bout,Cheick Kongo,TKO - Doctor's Stoppage,Facial Cuts,1,4:13,Yves Lavigne,Las Vegas,Nevada,USA,False
593,UFC 61: Bitter Rivals,"July 08, 2006",Heavyweight Bout,Jeff Monson,KO/TKO,Punches to Head In Clinch,1,2:42,Herb Dean,Las Vegas,Nevada,USA,False
594,UFC 61: Bitter Rivals,"July 08, 2006",Catch Weight Bout,Hermes Franca,Submission,Triangle Choke From Mount,3,0:47,Yves Lavigne,Las Vegas,Nevada,USA,False
595,UFC 61: Bitter Rivals,"July 08, 2006",Lightweight Bout,Joe Stevenson,TKO - Doctor's Stoppage,Facial Cut,2,5:00,John McCarthy,Las Vegas,Nevada,USA,False
596,UFC 61: Bitter Rivals,"July 08, 2006",Heavyweight Bout,Frank Mir,Decision - Unanimous,Abe Belardo28 - 29.Adalaide Byrd28 - 29.Glenn Trowbridge28 - 29.,3,5:00,Yves Lavigne,Las Vegas,Nevada,USA,False
597,UFC 61: Bitter Rivals,"July 08, 2006",Light Heavyweight Bout,Tito Ortiz,KO/TKO,Elbows to Head From Guard,1,1:18,Herb Dean,Las Vegas,Nevada,USA,False
598,UFC 61: Bitter Rivals,"July 08, 2006",Welterweight Bout,Joshua Burkman,Decision - Unanimous,Abe Belardo28 - 29.Chris Lee27 - 30.Tony Weeks28 - 29.,3,5:00,Steve Mazzagatti,Las Vegas,Nevada,USA,False
599,UFC 61: Bitter Rivals,"July 08, 2006",UFC Heavyweight Title Bout,Tim Sylvia,Decision - Unanimous,Nelson Hamilton47 - 48.Dave Hagen46 - 49.Glenn Trowbridge47 - 48.,5,5:00,John McCarthy,Las Vegas,Nevada,USA,True
600,UFC Fight Night 6,"August 17, 2006",Welterweight Bout,Anthony Torres,Submission,Rear Naked Choke,1,2:37,Steve Mazzagatti,Las Vegas,Nevada,USA,False
601,UFC Fight Night 6,"August 17, 2006",Welterweight Bout,Forrest Petz,Decision - Unanimous,Nelson Hamilton26 - 30.Marcos Rosales23 - 30.Adalaide Byrd27 - 30.,3,5:00,Herb Dean,Las Vegas,Nevada,USA,False
602,UFC Fight Night 6,"August 17, 2006",Heavyweight Bout,Jake O'Brien,KO/TKO,Punches to Head On Ground,2,0:52,John McCarthy,Las Vegas,Nevada,USA,False
603,UFC Fight Night 6,"August 17, 2006",Welterweight Bout,Joe Riggs,Submission,Triangle Choke From Bottom Guard,1,2:01,Steve Mazzagatti,Las Vegas,Nevada,USA,False
604,UFC Fight Night 6,"August 17, 2006",Middleweight Bout,Martin Kampmann,Submission,Rear Naked Choke,1,2:59,Herb Dean,Las Vegas,Nevada,USA,False
605,UFC Fight Night 6,"August 17, 2006",Welterweight Bout,Josh Koscheck,KO/TKO,"Punches to Head From Back Control
      Submission to Strikes",1,4:10,John McCarthy,Las Vegas,Nevada,USA,False
606,UFC Fight Night 6,"August 17, 2006",Middleweight Bout,Dean Lister,Decision - Unanimous,Abe Belardo27 - 30.Nelson Hamilton27 - 30.Marcos Rosales27 - 30.,3,5:00,Steve Mazzagatti,Las Vegas,Nevada,USA,False
607,UFC Fight Night 6,"August 17, 2006",Middleweight Bout,Chris Leben,KO/TKO,Punches to Head At Distance,2,0:35,Herb Dean,Las Vegas,Nevada,USA,False
608,UFC Fight Night 6,"August 17, 2006",Welterweight Bout,Diego Sanchez,Decision - Unanimous,Nelson Hamilton28 - 29.Marcos Rosales28 - 29.Glenn Trowbridge26 - 30.,3,5:00,John McCarthy,Las Vegas,Nevada,USA,False
609,UFC 62: Liddell vs Sobral,"August 26, 2006",Middleweight Bout,Yushin Okami,Decision - Unanimous,Cecil Peoples27 - 30.Lester Griffin27 - 30.Adalaide Byrd28 - 29.,3,5:00,Herb Dean,Las Vegas,Nevada,USA,False
610,UFC 62: Liddell vs Sobral,"August 26, 2006",Light Heavyweight Bout,David Heath,Submission,Rear Naked Choke,1,2:32,Mario Yamasaki,Las Vegas,Nevada,USA,False
611,UFC 62: Liddell vs Sobral,"August 26, 2006",Light Heavyweight Bout,Wilson Gouveia,Submission,Rear Naked Choke,1,3:23,Steve Mazzagatti,Las Vegas,Nevada,USA,False
612,UFC 62: Liddell vs Sobral,"August 26, 2006",Light Heavyweight Bout,Eric Schafer,Submission,"Arm Triangle From Side Control
      Technical Submission",1,2:26,Herb Dean,Las Vegas,Nevada,USA,False
613,UFC 62: Liddell vs Sobral,"August 26, 2006",Lightweight Bout,Hermes Franca,Submission,Armbar From Bottom Guard,3,3:31,John McCarthy,Las Vegas,Nevada,USA,False
614,UFC 62: Liddell vs Sobral,"August 26, 2006",Heavyweight Bout,Cheick Kongo,KO/TKO,Knee to Head At Distance,1,2:51,Mario Yamasaki,Las Vegas,Nevada,USA,False
615,UFC 62: Liddell vs Sobral,"August 26, 2006",Welterweight Bout,Nick Diaz,Submission,Kimura From Side Control,3,1:42,Herb Dean,Las Vegas,Nevada,USA,False
616,UFC 62: Liddell vs Sobral,"August 26, 2006",Light Heavyweight Bout,Forrest Griffin,Decision - Unanimous,Nelson Hamilton27 - 30.Cecil Peoples27 - 30.Glenn Trowbridge27 - 30.,3,5:00,Steve Mazzagatti,Las Vegas,Nevada,USA,False
617,UFC 62: Liddell vs Sobral,"August 26, 2006",UFC Light Heavyweight Title Bout,Chuck Liddell,KO/TKO,Punches to Head At Distance,1,1:35,John McCarthy,Las Vegas,Nevada,USA,True
618,UFC 63: Hughes vs Penn,"September 23, 2006",Lightweight Bout,Tyson Griffin,Submission,Rear Naked Choke,1,1:50,Steve Mazzagatti,Anaheim,California,USA,False
619,UFC 63: Hughes vs Penn,"September 23, 2006",Lightweight Bout,Jorge Gurgel,Decision - Split,Cecil Peoples29 - 28.Nelson Hamilton28 - 29.Alejandro Rochin28 - 29.,3,5:00,Herb Dean,Anaheim,California,USA,False
620,UFC 63: Hughes vs Penn,"September 23, 2006",Heavyweight Bout,Eddie Sanchez,KO/TKO,Punch to Head At Distance,2,0:17,John McCarthy,Anaheim,California,USA,False
621,UFC 63: Hughes vs Penn,"September 23, 2006",Lightweight Bout,Roger Huerta,Decision - Unanimous,Alejandro Rochin27 - 30.Hector Hernandez27 - 30.Richard Bertrand27 - 30.,3,5:00,Steve Mazzagatti,Anaheim,California,USA,False
622,UFC 63: Hughes vs Penn,"September 23, 2006",Lightweight Bout,Joe Lauzon,KO/TKO,Punch to Head At Distance,1,0:48,Herb Dean,Anaheim,California,USA,False
623,UFC 63: Hughes vs Penn,"September 23, 2006",Light Heavyweight Bout,Rashad Evans,KO/TKO,Punches to Head From Mount,2,2:22,John McCarthy,Anaheim,California,USA,False
624,UFC 63: Hughes vs Penn,"September 23, 2006",Lightweight Bout,Melvin Guillard,KO/TKO,Punch to Body At Distance,2,1:01,Herb Dean,Anaheim,California,USA,False
625,UFC 63: Hughes vs Penn,"September 23, 2006",Middleweight Bout,Mike Swick,Decision - Unanimous,Richard Bertrand28 - 29.Nelson Hamilton28 - 29.Alejandro Rochin28 - 29.,3,5:00,Steve Mazzagatti,Anaheim,California,USA,False
626,UFC 63: Hughes vs Penn,"September 23, 2006",UFC Welterweight Title Bout,Matt Hughes,KO/TKO,Punches to Head From Crucifix,3,3:53,John McCarthy,Anaheim,California,USA,True
627,Ortiz vs Shamrock 3: The Final Chapter,"October 10, 2006",Welterweight Bout,Marcus Davis,Submission,Guillotine Choke After Drop to Guard,1,4:58,Jorge Alonso,Hollywood,Florida,USA,False
